7/10/2014,Doesn't give enough new free songs,amazon
10/10/2015,Awful! It does play the music. Completely worthless.,amazon
7/19/2015,Great app fir music,amazon
12/13/2015,Excelente!,amazon
1/27/2016,Not good!,amazon
2/4/2016,I especially like the download ability of Amazon Music.,amazon
7/4/2015,Smooth working and plenty of selections.,amazon
9/12/2015,Has every single song/ album I have searched so far.,amazon
7/18/2015,So far so good.....no hoops to jump through,amazon
8/29/2015,"Had some, but not all of the music I was lookaying for.",amazon
7/13/2015,Any music I want.,amazon
12/26/2015,CAN'T GO WRONG WITH AMAZON PRIME MUSIC. ABSOLUTELY A MUST!,amazon
6/12/2015,Has alto of the best free music around. And you don't have to go to 100 dddifferent. Sites,amazon
1/1/2015,"I got this app to use with a Bluetooth speaker. So far, I've only been streaming music, but it's fantastic for that. I can access my personal playlists easily. Amazon playlists are just as easy to access, navigate and choose by genre and mood. Even better, if I like a song on one of Amazon's playlists, I can add it to my personal playlist with just a couple of touches. I've found Amazon Music for Android even easier to use than the version for PC. Good job, Amazon.",amazon
1/23/2016,I like the app works well with ITunes,amazon
9/25/2015,"AMAZON IS RELIABLE, COST FRIENDLY,AND FAST. THEY ALSO HAVE MOST OF WHAT I WANT",amazon
3/10/2015,Use it often and am very happy with the versatility!,amazon
7/17/2015,I purchaes through my Android and it was easy and fast!! Needed songs for my daughters dance competition and I got it really fast!!!,amazon
5/25/2014,It's okay...Spotify is better,amazon
11/9/2015,great streaming at work,amazon
11/27/2015,When I learn more about it maybe more stars,amazon
8/27/2015,Its a good app. I liked it,amazon
11/13/2015,The player is not very intuitive. The content is amazing and I like how I can incorporate my library into the play lists.,amazon
7/22/2014,Really like,amazon
1/20/2016,"Runs in the background, eats up a lot of ram and memory. Lots of good benefits, layout needs a lot of work.",amazon
10/4/2014,It's nice...though a bit limiting. Expanding the search to include acoustic guitar artists would be appreciated!,amazon
9/2/2014,freezes up almost all of the time on my LG,amazon
8/31/2015,Enjoy the music I downloaded.,amazon
10/30/2015,Excellent product and transaction...Thanks!!!,amazon
8/17/2015,Great way to get music for my phone or tablet. Great selection of new music too.,amazon
2/21/2015,Nice selection and ease of use,amazon
10/25/2015,App is awesome.,amazon
1/1/2016,It's okay...nothing out of the ordinary.,amazon
9/18/2015,"I really like how there are some quality options for songs, albums, and playlists! But the lag time between songs is too long.",amazon
6/24/2014,"Won't work on my android tablet. Had to uninstall, caused my tablet to freeze up.",amazon
2/20/2015,What I use mostly in the car.,amazon
10/29/2015,lovin it. especially for $68 bucks,amazon
10/6/2015,Sound wasn't very good. Limited selection.,amazon
8/30/2015,Seems to be a lot like Pandora,amazon
10/24/2015,very happy with purchase,amazon
11/20/2015,Slayer!!! All that needs said... ~®~,amazon
9/26/2015,It's my 1st experience with downloading music and I've had a lot of fun with it.,amazon
2/24/2015,perfect companion for fone or computer.,amazon
9/12/2015,they best app ever,amazon
12/17/2015,Keeps kicking out.,amazon
12/17/2015,best music play app!!,amazon
12/3/2015,Very pleased with it.,amazon
12/3/2015,works seamlessly with a Kindle and my PC,amazon
9/7/2015,Plenty of music for me and adding more all the time.,amazon
7/13/2015,"I don't know if this is quite a four star app yet, but. It continues to improve",amazon
2/28/2015,"Great service, really well designed.",amazon
9/25/2015,great buy!,amazon
1/21/2016,Really like it a lot has everything i like to listen to,amazon
6/28/2015,Could use more free latest releases,amazon
9/29/2015,Great app. Find what you're lookaying with ease.,amazon
8/9/2015,seems to be okay. havent used it much yet,amazon
9/6/2015,It didn't really work for me....,amazon
10/12/2015,This app is good to have because any music you buy from the amazon store gets downloaded and you can play your favorite music on all your devices.,amazon
3/2/2014,not impressed favorably,amazon
11/21/2015,"Application is crashing on my Oneplus One. Reinstalled directly from Amazon, still unable to use.",amazon
11/13/2014,This is such am awesome feature! I can't download enough music fast enough!,amazon
3/13/2015,App was decent at the start but now crashes all the time.,amazon
6/14/2015,"This new music wrinkle from Prime makes the rise in cost of Prime
 worthwhile. You don't want to miss this great service!",amazon
6/18/2014,"this is what I use to buy and download my music with. I appreciate Amazon for not being rude and deleting everything if the app isnt installed like most other vendors tend to do. I do not use its player or any of the other features. I dont like that it wants me to subscribe to prime, but at least it only asks once. I dont like that it starts at boot, and I dont like that some other non-amazon related things seem to wake it up. I really wish developers would stop with that nonsense",amazon
7/11/2016,Works for me. I like the pre-made playlists.,amazon
8/15/2015,This app does what it claims to do. . .gives you the ability to play songs from your cloud folder on your andraoid phone. I would recommend this app to everyone with a cloud music account.,amazon
6/23/2013,V good,amazon
2/4/2016,"followed instructions, no cloud appeared on my kindle fire hd to download this app. maybe I'm doing something wrong. thank you",amazon
6/16/2014,good player ; easy access to Prime Music.,amazon
8/28/2015,I hope the library continues to grow. Very convenient . Prime has always paid off. Nice integration with my purchased music.,amazon
6/26/2014,Great for all music.,amazon
12/2/2015,Didn't order it....nor have time to use it,amazon
8/23/2015,I rarelly use. Not attractive and not user friendly.,amazon
7/7/2015,Shuts off when i get a text or another app is being utilized,amazon
5/28/2015,"When I first signed up I was able to play music without the internet. It was great to be able to listen to music I like wherever I traveled. Since the change, all the hours I spent downloading have been pretty much wasted. Music I uploaded to cloud works mostly but downloads are not working. So... no listening to music in the woods when I'm drawing. No in the truck traveling. It was the major reason I signed up in the first place. Kinda bummed.",amazon
9/16/2016,great value for an old guy my music seems to be mostly free on amazon,amazon
4/13/2015,"The amount and content of free music is amazing. Very, very happy with Amazon Music. HIGHLY RECOMMEND TO ALL.",amazon
9/13/2014,"Excellent selection of free music downloads to include in music library, plus easy selection and download process to my iPad.",amazon
6/20/2014,Kind of irritating that the app remains open on my phone even when I close it and stop all music.,amazon
11/14/2014,The music options are fantastic.,amazon
10/7/2015,awesome software,amazon
12/19/2015,The best.,amazon
1/19/2016,It is really great to get it all in one folder as well as the drive.,amazon
4/17/2015,Cool sounding had to Google tip find artist though,amazon
7/15/2015,Great bookays and fantastic music.,amazon
10/6/2015,Loving my Amazon Music!,amazon
11/17/2015,THIS IS A GOOD TOOL!!!,amazon
11/21/2015,"App works great, and very happy to have access to the prime music library with my prime membership.",amazon
11/2/2014,A lot of music on Amazon and a lot of free music.,amazon
7/19/2015,?????,amazon
2/6/2016,No review just a rating,amazon
11/16/2015,"i used to play my songs on the app using the widget.. but now, with the latest update, they tookay it off out of it! please fix!",amazon
6/12/2014,3 stars because there seems to be issues with Samsung S5 on 4.4.2. Works great on laptop and Nexus 7 G2.,amazon
11/29/2014,"Easy to use ,weather in cloud or on device. Would get 5 stars if the android app rotated with rotation of the tablet.",amazon
7/30/2014,Amazon music is great! It's fast and no commercials.,amazon
7/4/2015,Hardest music player I have ever used. Never sure if I am listening as part of my Prime subscription or paying money to listen to a song.,amazon
6/25/2014,"Love, love, love...",amazon
12/3/2015,Excekkent,amazon
1/17/2016,grrrrreeeaatttt!!!!,amazon
12/2/2015,So far I like the variety and predetermined play lists. I need more time to grasp the full value of this service.,amazon
8/13/2014,This is Awesome!,amazon
12/15/2015,"My HTC One uses cloud storage, so adding this to my phone was a bonus. I don't need to download music to the phone or a phone storage card. Wonderful how technology has improved.",amazon
8/15/2013,Yuck,amazon
2/7/2016,"Great content, easy to listen to, fun searching the music data base.",amazon
4/13/2015,"It's good, could use some user interface updates.",amazon
7/16/2015,"Shotty at best. I can't stream the music, I can only download it to my devices. It gets stuck in loading.... I don't like this app.",amazon
5/2/2014,I enjoy this music every day when I walk,amazon
8/27/2015,"Buy a new phone! Your phone doesn't have internal memory because its outdated! Some apps can't be installed on the sd card....when you're out there lookaying for a new device make sure you don't get the cheap freebie phone, the reason its free its because it sucks.",amazon
12/10/2011,Kool!,amazon
2/2/2016,"Wish the library was larger. Who am I kidding, I've yet to hear the same song twice on stations.",amazon
11/13/2014,"So much music, so little time to listen to it all.",amazon
7/10/2015,lacks some features and has compatibility issues but it is free if you have prime so I can deal,amazon
11/18/2014,Free new music to listen to...why not..,amazon
8/30/2015,Doesn't work on a unless you change the language on your phone?? Just... why??,amazon
2/20/2015,Seem to be a very good value.,amazon
10/15/2015,Stations jumps all over. Not consistent.,amazon
8/16/2015,"It's good but i'm having some issues, I will be working with Amazon to solve it. Hopefully It will work on my past music purchases as well.",amazon
3/28/2014,AWESOME SAUCE. Rly cool app... takes up alot alot of space though :(,amazon
4/11/2015,Nice feature for Amazon Prime,amazon
10/15/2015,"I use Amazon music for my workouts until it stopped working! I reached out to Amazon to try to resolve this issue and like the reputable that it is their problem solving skills is great. If your music stops working with your bluetooth here's what worked for me...
 
 Clear cache : Clearing the cache in the Amazon Music Android app will remove memory of previous search results and free space on your phone. This can also clear any intermittent problems you may have been experiencing within the app.
 
 To clear your Amazon Music app cache, launch the Amazon Music app and tap Menu. Select ""Settings,"" then ""Clear Cache.""
 
 Please make sure that you have installed the latest version of the Amazon music app on your Android device.
 
 To install the Amazon Music App from the Amazon Appstore or Google Play.",amazon
4/16/2016,Great music source,amazon
12/3/2015,Lots of good music for free.,amazon
8/29/2014,Freezes up on Samsung Note 3 not sure why. I hope this is fixed soon. I'm a prime member and free music is always a plus.,amazon
7/1/2014,Definitely work every penny,amazon
10/22/2015,Library is great but 250 songs to download seems low,amazon
6/26/2015,Absolutely better than Pandora. Make the switch,amazon
7/16/2015,Great place to listen to new music I wouldn't have heard otherwise.,amazon
4/13/2015,gr8,amazon
2/7/2016,I really like it!,amazon
12/6/2015,Spent HOURS wading through the thousands of songs they offer! Was totally fun and worth the time!,amazon
10/29/2014,:-) good stuff,amazon
12/19/2015,Excellent selection of music,amazon
10/16/2015,Works great every time I use it. I have it on all my devices. I don't have to worry about downloading my music on all my different devices. This makes it simple.,amazon
11/17/2013,"Great App, easy to use",amazon
11/12/2015,"I actually use this app just as a great music player for the music already on my phone. Lookays great, has lock screen controls, can queue songs like Winamp, has the best widget, and yes,its nice to have some songs in the cloud and a drm-free store at your disposal.",amazon
11/18/2011,Didn't like it.,amazon
10/18/2014,good price and fast shipping,amazon
10/15/2015,"I purchased two albums - set the destination as my windows media - they are not there, and I cannot find them on my computer. I sent an email to Amazon asking for help - but have had NO response whatsoever.",amazon
2/5/2013,"I like Amazon music, it has all the music I need.",amazon
7/9/2015,They are okayay i just start use it,amazon
9/7/2015,Will not stream on my device.,amazon
10/9/2015,Another great Amazon app,amazon
11/1/2015,"Wonderful flow, wonderful album!",amazon
9/25/2015,Didn't get the whole album,amazon
10/22/2015,It's okayay but quite a battery hog.,amazon
9/15/2015,"like the program and glad that it is included in my prime account, just started using it so have not run into any problems",amazon
6/20/2014,Great way to get all kinds of music on all your devices. learn about your favorite stars,amazon
12/15/2014,It's great I like it,amazon
11/18/2015,Sweet app!!! The songs/albums are reasonably priced and I never have an issue with any downloads or its player. Enjoy!!!,amazon
2/13/2012,"Good product. Only complaint I would have is that you don't get any of the album history, information, details or extras of any sort you get with a physical product. It's strictly MUSIC ONLY!",amazon
5/12/2013,Great to get find new music everyday.,amazon
8/31/2015,"Amazon Music with Prime is AWESOME, lots of FREE, yes FREE music to download onto my Samsung Galaxy 5.",amazon
10/3/2014,Good app. I wish I could have full access on all my devices.,amazon
5/6/2015,"Seriously? This is the best thing going!
 
 If I am using 'Tunein' or 'Shazam' on my phone, and I hear a song I like, I can just click on the little Icon and amazon Mp3 lookays it up and BOOM, I have it!",amazon
1/9/2013,Great app for downloading your favorite music.,amazon
7/19/2015,Navigating to find and download music not very logical. Amazon can do better.,amazon
2/7/2015,Perfect from computer to smart phone,amazon
9/3/2015,Perfect match with amazon echo,amazon
10/1/2015,No commercials...ever. Boom. That just happened.,amazon
7/9/2015,lot of different artists and types of music to discover.,amazon
5/29/2015,"I don't know how this got on my list of things to review, but due to my OCD I am forced to review it.",amazon
10/5/2014,I enjoy all the choices.,amazon
10/27/2015,Good bonus for having Prime,amazon
10/13/2015,This app is great. So easy to use. Extremely reasonable price if you want to upgrade. Would recommend this to a friend any day!,amazon
5/13/2014,Simply excellent,amazon
12/2/2015,Very satisfied! Tremendous service and options!,amazon
7/7/2015,To hard for me to use it!,amazon
10/22/2015,Just started lookaying at music..nice to have it included with Amazon prime no extra fees!! A lot of choices for downloads.,amazon
6/20/2014,pretty easy to use and good selection of music,amazon
7/16/2015,Sound quality is awesome,amazon
10/26/2015,The interface is clunky and it doesn't pay music that's on the phone.,amazon
3/24/2015,really could use a better interface,amazon
9/5/2015,Make feel very good in the Gym and Office. Good quality sound even if you conexión are slow.Securely recommendable. Good,amazon
6/24/2014,This is the best music app we have tried and we have tried 20+.,amazon
4/22/2015,This is a great deal for your prime members. Plenty of free music for every taste. Thanks amazon for this awesome app,amazon
6/29/2014,Thanks for the prime music. I have had a wonderful evening listening to all my favorite songs. Amazon prime is the best.,amazon
6/12/2014,"A great gadget to have on the road or when bored. I use the Android version which works well with my phone. The app uses A LOT of battery life. Easy to install, use and enjoy.",amazon
8/12/2013,As a prime subscriber its nice to have this additional benefit!,amazon
4/21/2015,Great for mp3s. A lot of music to choose from. Can listen off line too. Dont have to use minutes to stream music.,amazon
7/30/2014,The app continues to stop working after 1 song.,amazon
7/9/2015,Great variety of playlists,amazon
10/15/2015,Happy happy happy.,amazon
11/16/2015,It's a great deal!,amazon
11/20/2015,so far so good and no issues.,amazon
10/1/2015,enjoying this service,amazon
9/16/2014,Great when you have WiFi or sitting at desktop.,amazon
7/9/2015,it does what is supposed to do as far as letting me buy and store music and giving me instant access to my purchases so I'm happy.,amazon
4/29/2014,Had to give it five stars because it's free music with your prime.,amazon
4/5/2015,Amazon music rocks!,amazon
11/15/2015,"Have used my prime membership to download on my kindle for 2 years with no problem. But this app will not honor my prime membership nor will it access my cloud library without a paid membership. Imrove it and I'll improve my review. Otherwise, it's off my phone as wasted space.",amazon
11/12/2016,"I would recommend this app for easy access to all the music stored on my phone, PC, and iPad . I was
 Lookaying for simplicity and this is it. Thanks from a senior citizen.",amazon
8/15/2013,"The app insists on keeping any downloaded files on internal memory and not on the SD card. There's no configuration option for changing the library location.
 
 While the application has settings that claim to limit downloads to Wi-Fi only, and to not automatically download new purchases, my experience has been that the application does NOT respect these settings. I learned this when I found my phone downloading a Handel box set I'd purchased, eating up the remaining internal memory on my phone and using my T-Mobile data plan to do it. If I wasn't paying for unlimited data this bug would have cost me a few hundred megs in overage charges. I tried pausing the active download, but the application kept chugging along, giving me no way to STOP the downloads.
 
 The application can't be trusted to do what you tell it to do. A search through the support site reveals Amazon has no apparent plans to fix these problems. If you install it, be sure to have an unlimited data plan, or you WILL eventually get hit with a large data overage charge from your mobile carrier.
 
 I'm going to try and find a resolution for these bugs, but if I can't find one I'm uninstalling the application.",amazon
3/8/2013,Your variety is incredible!,amazon
10/9/2015,Lots of music to choose from.,amazon
9/25/2015,There are many wat better choices out there!,amazon
7/22/2015,"If you do a lot of purchasing from Amazon, especially music downloads, you may want to consider getting this app. I use this site to download all my digital recordings I get from Amazon onto my phone's MP3 player. For someone like me who is not very technological Amazon Music is easy to maneuver around in and create playlists to put your music downloads in. In other words if I can use this anyone can! !",amazon
4/11/2017,"It stores all your music from amazon so it is always available now I have it in my computer and my android,",amazon
9/7/2013,Why should I have to download another music player for this service?,amazon
3/25/2015,"Good but I thought I'd mostly be getting movies not music, so yeah",amazon
4/4/2015,"Work good, enjoy the streaming music on my phone.",amazon
6/28/2015,I really like Amazon Music. A nice selection of free music that is included with Prime.,amazon
12/29/2014,Not as many songs as I had anticipated.,amazon
8/14/2015,"The app still needs some work, changing orientation stops preview playback.",amazon
2/17/2015,It's great I enjoy it,amazon
10/31/2015,Tha it's like Spotify but spotify it's better,amazon
7/11/2015,Awesome worship music.,amazon
10/30/2015,I have a Samsung s5. The app installs but doesn't open. It also doesn't show up as an icon like other icons,amazon
8/21/2014,Very good music available.,amazon
10/11/2015,"Me gusta la canción tanto, que mis estudiantes pre escolares van hacer una presentacion con esta canción para el fin de año escolar.",amazon
4/13/2014,"Works well overall, however, the playback stops when receiving an incoming text message and doesn't resume after the notification tone is played. Does not exhibit this behavior with incoming calls (pauses and resumes just as it should), just texts.",amazon
5/9/2011,"For over a month now, ""Amazon Music"" has a bug where the New Releases section in the ""Store"" - Not Prime... only shows music from Africa, Asia, the Middle East, etc.. I can't see what's new and listen to previews of new music before purchasing, because nothing from this side of the globe is even on there!
 This needs to be fixed. No wonder so many people get their music for free via Torrents, when our choices to PURCHASE and control our own music libraries are piss poor. Greed in the streaming only game is pathetic, and you can only push people so far.
 FIX THIS BUG!",amazon
1/12/2017,Straight from her heart. One of the most gut-wrenching blues songs I have ever heard. It will blow you away.,amazon
8/20/2014,Great app and simple to play,amazon
10/1/2015,"Don't know how to use it well sort of ,to much trouble to use I should say",amazon
2/12/2015,Great music service!!,amazon
11/2/2015,good quality music.,amazon
11/11/2015,Great App! I wanted a music app that had a volume slider on the play screen. This is the only one I could find. It works great on my Nexus 7. It has all the functionality of the paid apps. Did I mention it's free!,amazon
11/25/2012,"Great app, prime music is awesome",amazon
9/7/2015,Makes it easy!,amazon
12/3/2015,Why no Prime Station on my Samsung galaxy s3 phone. Could be more user friendly.,amazon
1/11/2015,Great no mess,amazon
12/8/2015,Still missing a lot of songs.,amazon
9/25/2015,It doesn't have any new music,amazon
9/25/2015,its good but it closese out and buffer to much,amazon
7/8/2015,Just as good as all the others I paid for in the past,amazon
6/1/2015,Unable to make use of tis. Too confusing for me.,amazon
6/27/2015,"I use my Shazam app to identify songs played on the radio or in restaurants...etc. If I like them well enough, I buy them straight away and don't have to wait until I get home to my computer.",amazon
4/20/2013,"freezes, slows,",amazon
11/26/2015,Pandora? Who needs or wants that after having this.,amazon
6/10/2015,"I have used this app in the past, and it was working, but today it says it's not able to do the authentification of the account. Which is word taking into account that everything else related to amazon in the phone is working. After uninstall and reinstall no changes. Let's see what happen with customer service.",amazon
1/3/2017,Even when I close the app it still seems to run as my BlackBerry continues to have the battery rapidly afterwards.,amazon
7/14/2014,It works great!,amazon
11/25/2015,Great music at a great price. :D,amazon
9/8/2015,Awesome way to listen to all my favorites.. old and new!!,amazon
5/10/2015,"cant pick artist for stations, downloadable though",amazon
6/13/2015,Would rate as 5 star if the music was playable via RokayU player,amazon
4/15/2015,The selection of music is no where near Google Play Music. Lots of songs can be purchased but not streamed.,amazon
8/14/2014,Overpriced. UI is cumbersome. Learn from Pandora!,amazon
6/18/2015,Tough to get to songs.,amazon
10/23/2015,Music problem? Not with this one!!!,amazon
8/24/2015,Nice to get the music that I want to hear.,amazon
7/22/2015,It's great to and being in prime you get most recent free so I mean it's wondeful. that was a great idea Amazon you go,amazon
6/20/2014,Your all good,amazon
12/2/2015,It sucks ass cant get or find the music i like.,amazon
6/26/2015,Loving the variety of music!!!,amazon
9/15/2015,Works well with a great selection.,amazon
8/27/2015,enjoying it very much,amazon
10/26/2015,very hard to use and get music placed where you want it.,amazon
5/12/2015,the program only barely works on my cell phone.,amazon
6/26/2015,Nuff said!,amazon
12/14/2015,I get to choose my playlists...no ads. I really like Amazon Prime Music!,amazon
2/20/2015,on time and as advertised,amazon
10/6/2015,Works well with my new echo unit.,amazon
8/30/2015,Freaking awesome! !!,amazon
10/29/2015,Works Great! Sounds Great!,amazon
10/1/2015,it makes it very easy to download or buy songs with Amazon and they have a ton of music to pick from.so get the app.it saves a lot of time.,amazon
2/21/2014,Has a lot of songs I love,amazon
10/6/2015,"I have not played with it much, but it does a decent job of playing music stored in the Amazon Cloud on my android phone. I am happy with it.",amazon
2/3/2014,Will not work on my phone.,amazon
9/30/2015,Good app to utilize the free music from amazon prime.,amazon
5/24/2015,I like Amazon MP3 better but this is fine. I do not have Amazon Prime so not very useful otherwise.,amazon
9/25/2014,I lookayed at the programs that were on my phone but could not create a playlist(s). I like that I can purchase and also store to the cloud. I would highly recommend. Simple to use,amazon
6/13/2013,Best music App !!!!,amazon
11/1/2015,A bit klunky to navigate,amazon
10/9/2015,"Like the no ads, the mobile app is a little hard to maneuver.",amazon
4/14/2015,"This is a really good, free, music app...recommend.",amazon
6/2/2015,"I tried this MP3 player last year and was not impressed. It seemed to have a lot of Internet noise in the background, so I uninstalled it. Decided to try the new and improved version recently, and it's much better.",amazon
10/17/2012,"Didn't Rip my cd for a few days, but I contacted customer service and they fixed the issue right away",amazon
9/8/2014,Wonderful Nfld song,amazon
10/31/2015,Great communication but a bit to pricey for my uses,amazon
3/5/2015,Excellent inspiration.,amazon
10/17/2015,so far its great....theres a lot of music to pick from. first movies now music... can't get any better than this....,amazon
6/24/2014,can't find the song I purchased. Don't want an on going membership.,amazon
3/13/2015,"Not able to buy music that is supposed to be available, say available on June 23 and here it is still not available.",amazon
6/23/2014,Works For Us.,amazon
11/26/2015,It' amazing service which is higher thanmy expectations. It is very useful on the phone when i exercise in the gym.,amazon
6/28/2014,What can I say - The BEST.,amazon
9/27/2015,Use my prime music every day!,amazon
9/13/2015,Amazon is AMAZING,amazon
11/7/2015,"Good, but need more music",amazon
10/1/2015,Good selection and good pricing,amazon
9/3/2015,We're does the music go when u download it?,amazon
7/9/2015,"Great app, lots of new music to choose from",amazon
7/9/2015,Please add a Windows Phone app. Otherwise a near perfect service!,amazon
3/21/2015,"Works like a charm for me, super Idea this cloud stuff!! Easy to use and download, for FREE! I will be enjoying my music even if the disks get lost or scratched beyond repair.",amazon
7/15/2013,"Doesn't find all my music on my phone,",amazon
8/1/2015,"this is a great music app but, with the latest update it has a flaw now. it will allow to put on sd card but when I do that it force closes constantly. however I have enough space on my phone so I won't worry about it till you can get it fixed thank you",amazon
12/14/2011,Although my download speed is slow there were many albums that were worth the wait.,amazon
12/11/2014,Fantastic selection,amazon
10/28/2015,free is great,amazon
11/24/2015,I like the new update I have all my music on amazon it's actually easier and better than iTunes I have no problems,amazon
7/1/2014,This App allows you to download any music without drop offs and clicks. I will recommend this to other smart phone users.,amazon
5/24/2014,"The app Is great for downloading songs from the amazon cloud service, but that's about it. Ability to organize music is weak, and playing music always ends up locking my atrix - even over wifi.
 
 I'd recommend downloading to your phone and using the google player.",amazon
9/11/2011,The library of songs is very limited. I couldnt find most songs that were discovered via shazam. Itunes had the songs that i could not find here.,amazon
2/8/2013,A1 as expected from Amazon.com,amazon
9/6/2015,Great music service for online and offline entertainment.,amazon
4/28/2015,"Wish there were more selections. Its kind of like Prime Movies, allot of junk titles and selections.",amazon
9/13/2014,Thank you it is Graattteee!!!,amazon
9/10/2015,EXCELLANT ! VERY HAPPY WITH THE PRIME MUSIC FEATURES.,amazon
5/18/2015,Not enough music selection; overall good concept.,amazon
6/6/2015,Very easy to download !,amazon
10/8/2015,Very happy with this app so far.,amazon
8/27/2015,Great app - still needs a bit of work. Amazon Prime is well worth the investment...,amazon
12/9/2014,Amazon Music ROCKS,amazon
10/30/2015,The best music player I've used in a long time. It's the default on both my phone and my computer.,amazon
9/28/2013,Just about every other music option out there is better,amazon
5/6/2015,Not enough variety.,amazon
10/25/2015,No good.,amazon
12/14/2015,My daughter LOVES this app!!! Thank you Amazon!!! Now.... Can you make an iPhone app for it please?,amazon
9/11/2014,Can't use it on my kindle!!!!!!!!!!!!! Why? I guess that's okay cause it's such a commercial laiden APP.,amazon
8/26/2014,The 4.0 update is spot on. Clean lookay and easy to navigate. Prime music access and options are easy to use. Nice app.,amazon
6/12/2014,Fantastic app. good clear music lots of options for playback,amazon
4/11/2015,Amazon Prime Music is an awesome format,amazon
7/24/2015,Pretty good....,amazon
11/12/2015,Pretty good!!,amazon
11/21/2015,Only got very old songs,amazon
10/6/2015,I use this all the time. Great selection of music. Highly recommend.,amazon
2/12/2015,I use this just like a radio....only no commercials!,amazon
5/20/2015,Greatly enjoy.,amazon
11/15/2015,I'm not sure what they change on this new app. It can do everything the original app did. I will keep it anyway.,amazon
6/26/2014,I will use this service again. They have a wide variety of music and several song choices to choose from. Will use this service again.,amazon
2/24/2014,-24 error code continues to appear and app will not open obn cell phone...android device,amazon
11/10/2014,I was able to listen to some songs that I have not heard in a long time. Thank you,amazon
12/11/2014,Easy to download and save,amazon
9/25/2015,I really enjoy it!,amazon
10/27/2015,"Prime perks R this apps strong point &saving grace! FREE music U CAN download &listen 2OFFLINE. Selection is limited but they do actually add new content frequently almost weekly. All genres R covered, classical, new age, country, alternative,etc. even explicit rap tunes &kids stuff. I cant say how well selection is 4ea but lookays like in general theres a okay 2good amt free, including recent releases. Theres also PRIME playlists U can stream or download w/categories from ""rock"" or ""rap"" yr workouts & classical 4reading, soothe baby, etc.1st music app I've had was iTunes so incomparison w/buying everything 4stars.. ITunes does have quite the selection so -1 4that! 2nd app I've used &most recent was Google play so, I'm probly biased but I liked format, listing top songs, related artists, which amazon sorta does &artist mini bio which amazon doesn't. Plus Google play $9.99mo unlimited, so I was inclined 2stay but as Prime member thought I'd check it out. Prime perks R 5star, where else is it free despite limited selection. Miss monthly subscription pymt on Google or any other type app &U got jack 2listen 2even if U bothered downloading, free on amazon so far has proven 2b free.",amazon
8/3/2015,Excellent selection,amazon
10/22/2015,Good song selection but I wish the songs continue to play while I'm using other apps on my phone.,amazon
9/23/2014,Great choices of music. I like the suggestions Amazon makes based on my usage,amazon
12/30/2014,Streams to my samsung galaxy 10.1 with NO SOUND !!!! Cant beleive amazon has not gotten this right.,amazon
9/12/2014,Its a great service.,amazon
10/17/2015,needs to update,amazon
11/9/2015,Perfect in every way!÷,amazon
10/7/2015,"I have the same problems with response that people have noted-I have a massive collection in my music library(134K songs and I exect to max it out-I overbought CD's over the years).
 
 I like the interface, but when I go to search for an artist (even with a name like Todd Rundgren) the search takes several minutes. I assumed this was due to the amount of songs I have uploaded, but the same search on the Amazon Echo app takes a second or two. My response time on my iPad is even worse, but the Echo app for iPad is instant.
 
 Not sure what the issue is, but if Amazon were able to make searches go quicker, this would be a five star rating. When people ask how satisfied I am with streaming through Amazon, I feel obligated to mention the painfully slow search time.",amazon
6/4/2015,Easy to access and manage music library this is coming from a non technically savvy guy. I am using this site to manage my play lists as a spin instructor.,amazon
11/3/2013,"Great selection, no commercials. Its perfect.",amazon
6/20/2015,tablet and pc versions are not identical - lookaying for more stations on tablet,amazon
12/29/2014,Found exactly what I wanted to download and it was easy to do.,amazon
3/28/2015,It is easy to use and gives you access to your music as soon as you download it. I use it on my smart phone and my tablet.,amazon
5/5/2014,This is my new itunes!!,amazon
10/2/2015,I wanted to just be able to download to my phone without adding another music app,amazon
12/13/2014,Nice Benefit for Prime members!!,amazon
8/21/2015,USE THIS EVERYDAY,amazon
10/29/2015,Good amount of songs,amazon
10/15/2015,"I don't like it, too confusing",amazon
8/30/2015,Handles music files without skips. Recommend for anyone with a good smartphone. Used minimal storgage space and operating system power.,amazon
2/20/2014,Use this almost every day!,amazon
9/17/2015,It's easy for me,amazon
11/2/2015,No problem with all my purchase.,amazon
8/20/2015,What a great bonus!! This kind of thing is why I'm always choosing Amazon over other options!,amazon
10/5/2014,Great collection of all types of music.,amazon
7/18/2015,This is a great a lot of choice,amazon
8/24/2015,"5 stars , nothing else needs 2 be said !",amazon
7/13/2015,works good but could use a few more songs my artisis from 60's.....also a few more jazz selections would be nice,amazon
7/1/2014,I really like the varieties of music.,amazon
7/22/2015,Great player on all my devices and allows me to create one playlist that I can access anywhere. When I download music it automatically syncs with ITunes and makes getting my music easy.,amazon
4/27/2013,not good,amazon
12/7/2015,"great range, easy to use",amazon
9/25/2015,Lots of free downloads,amazon
10/4/2015,AMAZING.... ONE OF MY FAVS... ONE LOVE,amazon
7/21/2015,Does not work with my phone. Just crashes.,amazon
6/27/2015,Great music!!!,amazon
11/9/2015,"Find myself using it more than Pandora, no ads",amazon
6/11/2015,Excellent for playing music playlists.,amazon
7/21/2015,I do not use this as I thought with my prime account it would be free,amazon
2/16/2015,great product from Amazon,amazon
9/19/2015,not a fan at all,amazon
10/30/2015,it is easy to find n load music to my libruary,amazon
6/22/2015,Eh. There's hardly anything in the collection.,amazon
