Positive,This is amazing....you can listen to lots of good music no matter what your tastes are or whatever your mood is at any given moment!!!! Love this very much!,pandora
Positive,Pandora is the best! I've been using Pandora on my smartphone and desktop for years and I love it! The music choices are perfect and I rarely have to skip a song. It plays clear and it's easy to use.,pandora
Positive,I love the music sound quality and the variety of songs you can find anything your in the mood to listen to. Ilove you can make your own play list.,pandora
Positive,"Love Pandora's app for my Kindle fire...worked great the first time. Still have the commercials, but we always did on radio growing up anyway! :)",pandora
Positive,"Easy to work and really tailors to the music you enjoy! I love this app, it is the best!",pandora
Positive,"Love the selection it makes after you put in an artist's name! I have a varied interest in music, so I have several channels for whatever mood I'm in. Love this app!",pandora
Positive,"I love Pandora, listen all the time, can create my own stations, it's awesome!",pandora
Positive,"Great app, I love how you can listen to one artist or songs like the artist.",pandora
Positive,love love love love Pandora !!,pandora
Positive,Pandora is the best hands down. We went cross country with Pandora and never lost service. I love it. You listen to what you want to listen to.,pandora
Positive,I love Pandora. I put my favorite bands in and I can program it just the way I want.,pandora
Positive,"Love Pandora, this app doesn't work on my Fire",pandora
Positive,"I love easy access to MY music, and that is just what Pandora provides. I can set up as many ""channels"" as I want to play the different genres of music that are important to me!",pandora
Positive,"I love this app it gives me all the music I love!! One of my stations is Fall Out Boy, but on that station I can also listen to Panic at the Disco!",pandora
Positive,Love it!!!!!!! Sound is great and is small enough to take from room to room.!My little Wireless Bluetooth Speaker.,pandora
Positive,Love writing with this site as backup. Much better than Amazon's new music medium which I found lacking in most of the music I loved to listen to.,pandora
Positive,Love it! I select some background music to play while I'm working. Sets just the right atmosphere.,pandora
Positive,"Whether its your favorite artist or song, genre or holiday music, This is perfect for you. You can customize to your liking. I love that it keeps track of the stations that you have created and custom stations for you. I highly recommend!!!!",pandora
Positive,"Just purchased new phone and new tablet, had to reinstall Pandora on both, always have loved I get to pick and choose my own music on pandora",pandora
Positive,Love them music,pandora
Positive,I have loved Pandora in my home on my home computer for years .... now I have it on my phone and am able to listen to it through my vehicle radio! It's great!,pandora
Positive,Love it!!!!,pandora
Positive,I love this app.,pandora
Positive,I love Pandora. It works better for me than the other music sites.,pandora
Positive,"Hearing music that i don't hear on the radio anymore ,music that i love and enjoy from my youth,and beyond, music that is profiled by my hands up or down vote to fit my taste",pandora
Positive,Love it... I Can always find the music I like,pandora
Positive,I love Pandora.could u please put more songs by halden wofford and the hibeams on their station for. Me?,pandora
Positive,"The classical music coming from this app and my kindle sounds better than my radio,really love the choices. Not yet found a con to this app . I would recomend to to everyone who choose to pick their own kind of listening .",pandora
Positive,Absolutely love Pandora!!,pandora
Positive,I love this app it is awesome,pandora
Positive,i have gift cards that i have n ot use as yet but my wife uses amazon all the time and we love it,pandora
Positive,This is the Best Music App ever! Easy to navigate and you can customize station to fit with your personality! I love it and I have been using it for YEARS!!!,pandora
Positive,"I love it. I was able to download my favorite singers (a lot of them oldie's) that you don't hear anymore. Since my cd player broke, this a treat I can listen to this...",pandora
Positive,i love it.great music,pandora
Positive,"I practice meditation and deeply love classic and SOME ""New Age"" music. I was given a Kindle Fire HD for a gift, and overall, I like it. The Kindle, that is. However, the person who said it is an instrument set up for Amazon's benefit and NOT the customers...had it right. Pandora is an excellent example of how Amazon bilks its customers: the App is advertised as ""free"", which causes the customer to download it, only to discover that to get any real pleasure out of it, there is a fee to be paid. Pandora is advertised as free: download it, tell it what you like, and you will get the music you want FOR FREE. Not so, of course: if you want the music for free, you must put up with horrible advertisements. If I liked rock-n-roll, it wouldn't be so bad, but right after an exquisite, soft, relaxing piece of music, I have to listen to a lengthy commercial for Allstate, or house paint or...whatever. Ads pop up all over the place. You can't see the album covers for ads. Oh, but wait: just pay the price, and the ads will go away! The price, by the way--at this point--isn't that bad. What I resent is that (1) the ""station"" created by Pandora for my liking doesn't play what I want, it plays what IT wants; and (2) I wasn't told ahead of time that if I wanted to actually be able to enjoy the App, I had to pay. I have found this to be true of nearly everything I have tried on my Kindle. The only thing it is truly good for is reading, and even then, the books are often poorly formatted, loaded with editing mistakes and misspelled words. The Apps are loaded with ads and invariably end up costing money the customer isn't warned about ahead of time. As for Pandora, it is very disappointing...I will continue to look for an applications that is put together with some sense of ethical idealism, one that doesn't break my eardrums with commercials and lurid pop-up ads.",pandora
Positive,I just love using this app! I listened 2 it when I am doing nothing or while I am bowling. Also when I'm out doing things.,pandora
Positive,The best love love love Pandora,pandora
Positive,Great music selections...love it!!!,pandora
Positive,Great love it the best station to listen to.,pandora
Positive,Love the free version. Wish I could get it without commercials without having to pay for it.,pandora
Positive,Love it. I'm a little behind the times but finally used Pandora. It's great.,pandora
Positive,"I love that it can narrow down my style and find music for me, based on my ""likes"" and ""dislikes.""",pandora
Positive,Love love love it.,pandora
Positive,I listen everynight. I love it.,pandora
Positive,"This is a wonderful app for a music lover. It's easy to use and provides an unbelievable list of artists from which to choose. I like the shuffle feature. I have it on my iPhone, pc, and Kindle fire.",pandora
Positive,"I absolutely love Pandora, not only is it free music, but you can type in anything you want from artist to song and it creates a station of similar music! <3",pandora
Positive,Love love love Pandora!!!! So easy to use and great music!,pandora
Positive,Love everything,pandora
Positive,Love Pandora!! I have it installed on my phone and Kindle Fire. It play's songs that I like and if I don't like it I just push stop and it play's another.,pandora
Positive,I love it because I get to choose the station and genre of music that I WANTG to listen to.,pandora
Positive,"I listen to Pandora most days and love that I can switch from one type of music to another at the click of a button. I listen to the 52 silly sing along songs station with my toddler, then when she goes to bed I turn on some country or pop music. There are commercials, but not too overbearing, as we do not pay for the Pandora One.",pandora
Positive,Love this app! I love the fact it's real user friendly and you can save any type of music. My e girls listen to the kids station all the time! I love that I can also find all types of music I enjoy on it as well.,pandora
Positive,And I love commercial free radio. I also love my play-lists. What better combination than utilizing this locally owned medium for getting the music I crave.,pandora
Positive,I love Pandora. You can't go wrong getting this app. It lets you make your own stations using singers names or songs.,pandora
Positive,I love this app because I like listening to music but my playlist gets old fast. With this app I can listen to a bunch of different music and even find some I haven't heard before.,pandora
Positive,"My daughter told me about Pandora music over a year ago and I never got around to set it up. Recently, when when's she realized I didn't have it, she set me up...I love it! Don't know why I didn't do it before.",pandora
Positive,Put me in the mood when I need to hear great music.love me my Pandora. keep up the good work.,pandora
Positive,love pandora they play lot of my bands and songs u dont hear everyday and im also have the paid version,pandora
Positive,I can do without the boring ads but I love listening to the music on Pandora.,pandora
Positive,LOVE it on my Kindle!,pandora
Positive,LOVE LOVE LOVE!!!!,pandora
Positive,we love this app everyone in are house has it on their devise very few commercials and always play great songs can`t live with out it thank you to who ever created this app,pandora
Positive,"I love the fact I can pick what I want to listen to, my 8 year old granddaughter set it up for me.",pandora
Positive,I get to listen to all my old favorites with very little commercials. I love it! So glad my friend told me about it.,pandora
Positive,"I love to listens to Classic Musics. This is one of the good choices in the market. If you love music and have Kindle fire HD, it is excellent to have.",pandora
Positive,"Love the new music you can discover through pandora, just by putting in your old favorites! Definitely worth using, if only you could use it in the car!!",pandora
Positive,I love being able to set up my own continuous music. I am glad that I have it on my Kindle. Now I can listen to what I want too and listen to the music of my choice.,pandora
Positive,I really love Pandora! I like to listen to 80's metal bands.,pandora
Positive,Listen to this nightly love the Katy Perry radio,pandora
Positive,"I have been using Pandora (the free version) for many years on my PC, and just love how I can customize what I listen to, to my preference in music, and the artists who perform it.",pandora
Positive,"Fantastic! This app works great on my phone, Sanyo tv, and Roku, but it is a little glitchy in my tablet. All in all, I love it and recommend it!",pandora
Positive,It's I love the music,pandora
Positive,Pandora allows for personal listening choices. You can make your own channels according to your moods. great variety of artists to choose from. I love the options available to personalize with.,pandora
Positive,A very good product for a learning user. So far I have not been discouraged about the product. I love music and this product has many selections. And I can make my own Stations.,pandora
Positive,"Love Pandora, the music is soo soothing. I especially love Andreas Vollenweider. Jazz played on a Harp is out of this world.",pandora
Positive,I love that I can mix all my favorite bands and singers. The ads are quick and unobtrusive so the free version is great. Just love reading and listening at the same time.,pandora
Positive,"I love Pandora. It is a must have app. I love to set up my own stations and all family members have their own. I like being able to give a song the thumb up or down.  Only bad thing is to watch out for songs with explicit lyrics.",pandora
Positive,Love that I can listen to music at any time. Even work love it!,pandora
Positive,LOVE IT its amazing,pandora
Positive,"I love pandora I have this app on all my devices. It allows me to listen to so much music. This app knows just what i want to listen to, i love it!!!",pandora
Positive,I love the music esp the thumbs up or thumbs down,pandora
Positive,Love it! Easy installation......great music of your choice for free!,pandora
Positive,I love pandora its awesome there are many different radios like ariana grande radio and many others.,pandora
Positive,A Music Lovers Dream!!,pandora
Positive,My favorite! Love It!,pandora
Positive,"I love this! even waking up in the morning is awesome because u wake up to music! I love being able to pick the music I want to listen to with just a few adds",pandora
Positive,I love this free app. I have a radio station for me and for both my kiddos! We listen to Pandora ALL the time!,pandora
Positive,Love ability to create my own radio stations with artists I like. I have created many very differenyt stations to enhance various moods and situations. Plus it has a good variety of genre stations. Never a problem finding something to listen to.,pandora
Positive,"I love using this app. It has all the stations that I love to listen to, and has great music to.",pandora
Positive,I love being able to customize music stations and having the option to exclude any cursing!,pandora
Positive,Pandora is just an awesome app I get yo listen to all my favorite songs and even new favorites it even has stations that will express your feelings at the moment I love Pandora!,pandora
Positive,Love it sooooo much,pandora
Positive,"I love it, but sometimes it gets annoying when it keeps asking if I'm still listening",pandora
Positive,The music is clear and enjoyable. There's no interruptions and me and family love the station. U can get any Station u want to hear. Rather its latin Or country.,pandora
Positive,I love the Pandora app because it lets you listen to customized radio stations. I listen to it often and am considering paying to upgrade to the paid version without ads although the ads are not that annoying.,pandora
Positive,Love the Classic country,pandora
Positive,"This app is a nifty program! I was looking for an all-in-one app (something like iTunes-but they dont make iTunes for my device), and this one came closest to the mark. You can listen three ways: --Upload all your own music --Purchase music from Pandora --Listen to unlimited, free music in the form of ""radio stations""  The feature I like the most is the Radio Station ""maker"". You can make custom lists of songs that Pandora will play in sequence, and it does NOT have to be music you already own or have to buy.  For example, if you like a specific genre of music, you can choose that search feature, Pandora will go out and grab music that falls into the category and make you a radio station of it. If it brings in a song you dislike-you click on ""skip"" button and it will be discarded from your station.  You can also rate songs so the app will learn what interests you.  You can make other radio stations (and keep the many different stations you make in a library) by using your own music or by combining yours with Pandora's.  You can make radio stations of a single band, specific genre's, or many other different ways. It's a great app to find music you are thinking about purchasing and listen to all of it first, or to find music you haven't heard yet from a band you love, and even find other bands you've never heard before based on music you like.  The app comes in a free, ad-based version (the ad's are NOT annoying and relentless), or you can get a paid app. The one I use is the free one, and you barely notice the ad's and infrequent short commercials. Great music listening software!",pandora
Positive,Pandora is such a great app for music I love it so much!,pandora
Positive,Pandora is great. It suggests music you like based on a song you start with. you can add your favorites with a star as you go along. I love pandora,pandora
Positive,"love this app, never knew about it until a friend told me and I enjoy it every day.",pandora
Positive,Love Southern Gospel Music!,pandora
Positive,I love listening to Pandora! It almost always gets the songs that I love right. And I also find songs that I have never heard before and like them. Way better than I heart radio.,pandora
Positive,"Love, love, love, it.",pandora
Positive,I love that I can listen to the music that I love and I don't have to go on the internet to hear it.,pandora
Positive,love the songs,pandora
Positive,Love makings own stations and creating new ones based on artists that I haven't heard before. Commercials are short and not too often. Would consider paying for Pandora but don't feel the need to.,pandora
Positive,Love love love this app,pandora
Positive,Beautiful app. Love it!,pandora
Positive,I absolutely love Pandora radio.Every station automatically reflects my mood.,pandora
Positive,I can find everything I love.,pandora
Positive,I love that I can pick my favorite kind of music and it just plays and plays without me having to do anything else. Great sidekick for working in the kitchen or sewing!!,pandora
Positive,I Love Pandora??,pandora
Positive,Love the free music! Nice variety can find whatever suits my mood.,pandora
Positive,Love the app.,pandora
Positive,I really like my apps and I use then all the time. I am always on the go and I really use each and every one. I love that I can purchase the apps that I'm interested in and I can use them right away. I always have my music with me,pandora
Positive,I love pandora because I can listen to my oldies music which is the best ever,pandora
Positive,If you want to hear about a new artist then this is for you! Old and new songs. Love it!,pandora
Positive,I am new to using it. But I love it so far,pandora
Positive,"I just love the fact that I can select an artist that I like, and Pandora will play other artists with the same type of music. No commercials every 5 minutes.",pandora
Positive,"If you were already a fan of pandora or just music in general, then you will love this app. It has everything you can ask for with regard to Pandora and listening to the music you love.",pandora
Positive,I know I will enjoy Pandora. Had it on my old phone & loved it so couldn't wait to get it on my Kindle HD,pandora
Positive,"I love Pandora, but it keeps pausing at random times. Some stations don't even work.): The good part is that it's music, and it's free!!!!!! Too bad it pauses.",pandora
Positive,"I love the variety of music Pandora plays, always something different and I can find anything on there, unlike the radio stations that play the same thing over and over and over!!",pandora
Positive,Pandora is great...and always available...love it !,pandora
Positive,I love the fact that I can stop a song I don't like immediately. I was a very happy girl listening to my 80s music the other night!,pandora
Positive,I would reccomend this product to everyone and I have. I love the fact that you can hit the thumbs up or down sign to like or never hear a song again. I also love that this radio station is built around the songs and bands that I like.,pandora
Positive,I was introduced to Pandora by my Grandson and I love it. App was super easy to download on my Kindle and music selection has been equally as easy. Thumbs up on the entire experience.,pandora
Positive,Love Pandora always have now on my Tablet ! Awesome !!!!,pandora
Positive,"Love the fact it chooses a rotation, based on your preferences. Very informative on the artist, I feel as if I know the personal narrative of the artist after reading the background stories.",pandora
Positive,Love the Colorado station,pandora
Positive,Absolutely love Pandora!! It is easy to use and I listen to it whenever I am working in my home office (among other places). I can put on whatever I am in the mood for and listen to my favorite songs. I would recommend it to anyone!,pandora
Positive,Love the wide selection of music without the mess of changing CD's.,pandora
Positive,I love pandora it's my go to way of listening to music. I use this app multiple ones a day.,pandora
Positive,I loved Pandora when my daughter applied it to my Kindle. She has gone back to Wisconsin & I cannot get Pandora to open. Goes to a blue cloudy screen with Pandora in the middle & will not play music...,pandora
Positive,I love Pandora! Great music!,pandora
Positive,I love this app. You can find any kind of music for what ever your mood. Thanks Pandora puts a smile on my face!,pandora
Positive,"Love Pandora, they let you customize the stations.",pandora
Positive,I love Pandora as much as Sirius maybe more because it is easy to select the music you like. 5 stars is not enough. I love Pandora.,pandora
Positive,I love music--being a Christian I love contemporary Christian music and they have a station for that! I love oldies and classical too and there are many stations for those too. I don't like the ads--there seem to be too many political ones--but I don't dislike them enough to pay money to get the ad-free version. I just mute it when the ads come on.,pandora
Positive,"This is pretty good but just one thing,on my country station an Eminim song came up and I was like wtf? Other than that I love it, got it on my computer and my Andriod tablet. When I upgrade my car stereo it' s going there too.",pandora
Positive,If you love listening to music you will really enjoy this app. I cannot spend a day without playing at least one of my stations. You decide what you want to listen to.,pandora
Positive,Love that I can listen on smartphone. Grwat selections.,pandora
Positive,Love my Music~!,pandora
Positive,"I PLAY MY MUSIC MOST ALL THE TIME ON MY COMPUTER OR MY TV F ROM PANDORA I LOVE IT BECAUSE I CAN SELECT WHAT I LIKE TO LISTEN TO.",pandora
Positive,This is such a great app for listening to music. It is really fun to discover new music through Pandora and I love that you can skip over songs that you don't want to hear.,pandora
Positive,Can't go wrong with Pandora!! Great for music lovers who want to hear what they want to hear!!,pandora
Positive,"I love Pandora, always plays my favorite music and I love that I hear songs that I haven't heard in forever and love and I love that it plays current popular songs.",pandora
Positive,Love using Pandora!,pandora
Positive,"I love pandora, matter of fact i became a Pandora 1 member , it truly is wonderful where as, you can create the music, that you enjoy and want to hear, I heartly reccomend it.......",pandora
Positive,"Very user friendly and a short learning curve. The selection is large and complete.and navigating is like cutting soft butter. I've only use it on my tablet but the quality is outstanding! If you use it, you'll love it.",pandora
Positive,"Love this, listen to it every morning",pandora
Positive,"I love Pandora. So far, they have all my favorite music. Even stuff none of my friends listen to.",pandora
Positive,"I love all the music choices All the commercials.....l know it's how the site also makes money and it's the free site.....so can't really complain. I tell everyone about this site",pandora
Positive,I like this app because I love music.,pandora
Positive,"I love Pandora. We get great off the beaten track , Buddha bar type music.",pandora
Positive,I can not say enough good things about Pandora radio. I have come to depend on Pandora for my music rather than the regular over the air radio. I love that I can create multiple channels for my different moods. LOVE IT!!!,pandora
Positive,Love Pandora. I can hear any type of music I like without commercials or downloading.,pandora
Positive,"I love being able to enjoy so much music...so many different genres. ..I just select ""shuffle"" and listen for hours!!! Pandora is awesome!!!",pandora
Positive,"Love it, especially the $3.99 no commercial version:)",pandora
Positive,Love the Christian music! Great app. Thanks Pandora! Thanks to God for technology that helps us grow in the faith of Jesus!,pandora
Positive,Have used Pandora since 2006...Love it,pandora
Positive,I just love Pandora,pandora
Positive,great for any music lover,pandora
Positive,"we listen to this all the time when not watching tv. just think, you don't have to buy any more cd's.we love the old time country music and know it is one of the best aps. ever",pandora
Positive,"I just love listening to the music, it has so much wonderful music.",pandora
Positive,Great selection...Love it!,pandora
Positive,Love the different arest,pandora
Positive,Love the options,pandora
Positive,love the choices.,pandora
Positive,I LOVE PANDORA. So easy to set up and I love what I'm hearing. My husband and I have it on every device in the house and are having fun still learning about it.,pandora
Positive,I love pandora and have been using it since the begining. You can just open up your kindle and let it play while in the kitchen. I do wish it would play in the background while reading some books though.,pandora
Positive,"love pandora, its a staple of mine. a ""go-to"" when i need mu",pandora
Positive,This music program I love. I listen all the time from my computer as I'm working around the office. This is the best station..,pandora
Positive,Love the music choses.,pandora
Positive,Love my Pandora!,pandora
Positive,Arrived in a timely manner and was in perfect condition. I bought this for my daughter who is getting married in October. She will love it!,pandora
Positive,I miss the 90s music. I can listen to it on Pandora anytime that I want to. I listen to Pandora when I clean or work out or anything else. I love it!!,pandora
Positive,Pandora is the best! Whenever I dislike or skip a song it apologizes by giving me a Maroon 5 song! Pandora knows what I love!,pandora
Positive,I love how it has all my favorite songs and artists :) and even if you ran out of skips you can still change the channel,pandora
Positive,I love the variety of music Pandora offers. So far I have not experienced any non-service areas while driving. I did upgrade to no commercials.,pandora
Positive,Love it!!! I love the variety of music on each station.,pandora
Positive,Loved the selections and the quality.,pandora
Positive,Love it just wish I could skip songs for free a little bit more,pandora
Positive,"Great option of music, I love a variation of genres and pandora has it all. I will make sure to tell all my friends about pandora music station.",pandora
Positive,"Love Pandora, Chosen music to my mood!!!",pandora
Positive,We love our Pandora ??,pandora
Positive,"I love this app. So easy to use just put in the artist you like and they with stream songs from similar artist and make a great playlist.",pandora
Positive,"I just love listening to the songs and if I don't know the words, they are there for me to view. I also love having the history of the song and bio of the artist.",pandora
Positive,"I love finding out about the artists and the lyrics. Pandora also is widening the scope of music I enjoy. We have it set up on the cars, the phones, & TVS.",pandora
Positive,Very user friendly and I love all the song selections that are available with this great app! Keep up the good work!,pandora
Positive,"Love it. Can get almost anything I want to listen to,",pandora
Positive,I love it! !!!,pandora
Positive,I love it absolutely the best app I have downloaded so far I love it so much I'm using it right now why I'm writing this,pandora
Positive,"I paid for the upgrade to Pandora one and I gotta say I love it...... I use it several hours a day at home, at work, school and especially on the road",pandora
Positive,I love being able to listen to the music I choose and not having commercials every other song. I also really like the suggestions that Pandora makes and being able to read the lyrics and bios.,pandora
Positive,I love pandora and listen to a variety of music every day..,pandora
Positive,"Seriously, who doesn't love Pandora?!?",pandora
Positive,This app is great you can choose any song or type of song you want I love it so much,pandora
Positive,well Pandora is amazing!!it has the best hits me and my friend love this app it was also free so u do not have too pay anything so get Pandora today!,pandora
Positive,I love it except the adds but I know they need them,pandora
Positive,I love pandora because it doesnt have a limit to how much music you listen to anything you want .But you do have a limit to how many times you can skip a song!!!,pandora
Positive,I love Pandora. All my stations Rock!,pandora
Positive,Love it. Easy.,pandora
Positive,"i finally downloaded this program and wish I had done it sooner...love the variety of music,ease of use and i can have the music I want at anytime.",pandora
Positive,I love it. Can't do my workouts without it.,pandora
Positive,"Awesome from the station ,thinking of us love all the choices love it .",pandora
Positive,I love this I love how I can do other things and listen to my music and I pick the staiton I want to listen to,pandora
Positive,I love it you can get free music !!!??,pandora
Positive,Love using this app in my car. I love classical music and there is always a wonderful variety of music to hear with only one commercial every 20 minutes.,pandora
Positive,"I love this app...let's me hear my favorite music while doing other things on my Kindle Fire. It was easy to set up, too.",pandora
Positive,"I love the music, hate the commercials. I will not pay $5 a month anymore for commercial free",pandora
Positive,"Pandora is great. I listen in my car, thru my phone and on my Kindle fire. It's always easy to find music I like to listen to. Any music lover should have this.",pandora
Positive,I would recommend this great app to all my friends and family. Love the ease of finding songs and artists that I want to choose to hear.,pandora
Positive,Loved this app. Then they started playing commercials. May delete the app and find something else. I hear that Iheart radio is good.,pandora
Positive,"I like having the ability to chose/listen only to music I enjoy !  Can have as many different styles/stations as I desire to choose from !  Have referred my friends to Pandora and they love it too!",pandora
Positive,I luv this app cause I can just listen to all the music I like from one artist. I love to sing and sleep listening to my Pandora play on my kindle fire,pandora
Positive,"Love Pandora. Thanks Rickie Sue Tampa Florida",pandora
Positive,I have had my Pandora account for a very long time and I love it.,pandora
Positive,LOVE LOVE LOVE it!!!,pandora
Positive,"I love, love, love Pandora. I love choosing my radio stations for the music I like.",pandora
Positive,Love it! Provides a wide variety of genres.,pandora
Positive,I had no problems with the download or using the Pandora app. The only reason I did not give the app 5 stars is because I do not love Pandora.,pandora
Positive,Love Pandora and the music!,pandora
Positive,I love this app to listen to during work... i like that it doesn't play the same songs.... but it does play me same style... and I can add more variety anytime I want.,pandora
Positive,Love the Pandora listen everyday,pandora
Positive,Love the variety that you can get on this app,pandora
Positive,Listening to music and reading a good book is one of my favorite past times. With this app I can do that. All in one with my Kindle Fire love it.,pandora
Positive,"I love Pandora! Such an easy, portable way to have great music with you all the time.",pandora
Positive,"love it, Works Great",pandora
Positive,"I love this application. Even though I have to listen to the ads, it not so bothersome. I enjoy the music and I can do yoga too. This is great at the gym and at work.",pandora
Positive,"I JUST LOVE IT I CAN PICK THE TYPES OF MUSIC I WANT TO LISTEN TO WHENEVER I WANT TO IT IS SPECIAL, THANKS FOR OFFERING IT TO US!!!",pandora
Positive,Awesome love it...,pandora
Positive,I love Pandora. Since I downloaded it I find it very difficult to put down my tablet. It plays all the right music... Got no regrets... Just wish I had it sooner.,pandora
Positive,"LOVE IT, LOVE IT ! HOLIDAY MUSIC GREAT. I JUST GOT IT AND AM LOOKING FOWARD TO MAKING GOOD USE OF IT.",pandora
Positive,I love this sight. Thanks to my son for finding it & putting it on my computer. Now I can listen to any kind of music that I want to any time I want to.,pandora
Positive,I love this app so much! I've used the Pandora website before and the app is even better. So convenient to be able to listen to good music on my Kindle.,pandora
Positive,Just love the selections. Thanks so much,pandora
Positive,Very nice app. I have been using Pandora for quite some time. I had it on my first smart phone. I now have about my third smart phone as well as my Kindle. Love this app!!!!,pandora
Positive,Love listening to music,pandora
Positive,I love this... Thanks,pandora
Positive,I love love love Pandora!! So many types of music available,pandora
Positive,"I love Pandora, always able to listen to what I like with out interruption",pandora
Positive,I use this all the time. I love this app and especially how it customizes to what I like.,pandora
Positive,for any device. I love this radio. Customize your own stations and the shuffle feature are fantastic. and commercials are pretty short.,pandora
Positive,i love music and i love pandora.,pandora
Positive,I LOVE PANDORA IT'S AWESOME,pandora
Positive,LOVE LOVE LOVE!!,pandora
Positive,Love that I can enter an Artists name or a song title and be listening to it ASAP!,pandora
Positive,This is a great way to listen to music. You make your own station and hear the kind of music you like. Love it!!!,pandora
Positive,"Lots of variety, easy to use and customize. I love it.",pandora
Positive,Love the variety tailored to my tastes!,pandora
Positive,Love Pandora Radio! It my go-to music source.,pandora
Positive,Love the ease of getting free music.,pandora
Positive,"Pandora is the better option of several music player apps I've used; I-Heart Radio; Spotify, Eric. Easily customizable. I love it.",pandora
Positive,i love pandora bacause it puts me in my jam!!,pandora
Positive,I love Pandora. I get just the music I like.,pandora
Positive,Love pandora. They loose two stars bc it's getting a bit much with the commercials..wasn't like that before.,pandora
Positive,"I love Pandora, its great on the Kindle just like it is anywhere else I am using it. Don't forget you only get 40 hours of listening time each month on Kindles and smart phones, its unlimited on the computer.",pandora
Positive,Love it. Best listening. I'm an author and like to write while I listen to good music. GO Pandora!,pandora
Positive,Love being able to customize and hear the old country,pandora
Positive,I love Pandora and have it on all my electronic devices. The ability to create customized stations around my music taste is worth downloading and using this app. Try it out and I promise you'll love it!,pandora
Positive,"I love this app! I have used on my PC for years and on my digital Sony DVD player. It's wonderful to be able to use Pandora on my Kindle Fire, when I can't sleep at night, I listen to my selected genres.",pandora
Positive,Love this free app!,pandora
Positive,Love Pandora. It's always on rain or shine!,pandora
Positive,love using my pandora when i am cleaning up my home or running :),pandora
Positive,"I LOVE, LOVE, LOVE Pandora!! I listen to it every day at work. I'm not sure I could get through the day without it!",pandora
Positive,"This is upbeat, classic music. Great for anytime and anyplace, something for everyone! Even my grandson love this media, now if I can just get my Kindle back from him!",pandora
Positive,I love getting my favorite music on pandora for free.,pandora
Positive,Love it! Great selection and easy to use.,pandora
Positive,"This is my first experience with Pandora and I love it. I love being able to search the different genres of music, add them to my list of choices and play at will.",pandora
Positive,Love the oldies.,pandora
Positive,I am very happy with this app! I love the Crystal clear sound which keeps me in a total soulful blitz,pandora
Positive,I love this app because all you need to do is put in the name of an artist or put in the genre and you find what you need!,pandora
Positive,"I love Pandora!!! I have it on my computer, iPhone and now Kindle. I can't live without my artist's ""stations"" of choice and the extra stations (random) are equally as entertaining.",pandora
Positive,Best app ever!!!! Free music of every genre! Love it soooooo much! Great way to enjoy music I love! Highly recommend to anyone who loves music!,pandora
Positive,We love Pandora and pay for a subscription. This is a good app. Problem is that you still can't skip after so many songs even with subs. Atleast there are not ads though.,pandora
Positive,"I love the gospel music Kirk Franklin, Anthony Evans, Hezekiah Walter. Love the singer s",pandora
Positive,"Love it. The mix it gives, or shall I say the variety, shows the thought into the app.",pandora
Positive,I love listening to Pandora sometimes while at work I turn it on at it helps kind of mellow out a stressful day for me. As well as listening when I get home to wind down for the night and relax.,pandora
Positive,"I love this app. and use it all the time, in my car, at night, at work. Like that I can customize my channels and have several to choose from depending on my mood.",pandora
Positive,Absolutely love Pandora! The radio stations offered are more than I could have hoped for. No matter what mood I'm in....there's music available to accomodate. Recommend Pandora to any who love having options!,pandora
Positive,"I Think that this app is amazing I love It a five star rate for me .....others??? I love the songs and how you get to chose your own radio.",pandora
Positive,"I am able to listen to the favorite music of my choice. I love classical music of India. And the system brings similar tunes for me to enjoy. A good one. Vijayan.",pandora
Positive,"I love pandora however, it is annoying when it asks me if I'm still listening and of course the commercials (which I understand why they have to have them) but they are super short.",pandora
Positive,"I love Pandora Radio already, so the fact that I can listen not only at work or or on the go to My Ozzy Station or my Paul Oakenfold Station whever I take my kindle and while I'm reading or browsing, simply makes it AWESOME !!",pandora
Positive,"i put Pandra on each day love it.It is so diverse and keeps me in touch with any music I want, it also gives me any group or player I want . Love this app.",pandora
Positive,I love the app for my BlackBerry.,pandora
Positive,Love this app it works great on the phones and tablets,pandora
Positive,"This is great it so easy to use I do not even have to use youtube you should really use it p.s hope you all had a great time at thanksgiving bye  I love pandora",pandora
Positive,I love that Pandora lets you pick your stations to create.Also you get to listen to different songs in that genre.Only way you can get no ads to pop up is pay for the 1year sevice or monthly service.,pandora
Positive,Love listening to Pandora in my car,pandora
Positive,I've used Pandora for years and I can't imagine using anything else. I love that I can just pick an artist and they provide similar artists within the station.,pandora
Positive,There's nothing better than listening to your favorite genre of music! I love being introduced to new songs that I've never heard before!,pandora
Positive,"I love Pandora because I can have my music just as I like it, personalized to my liking!",pandora
Positive,been a Pandora listener on the desktop since forever - finally put it on the nexuz7 .... love it love it.,pandora
Positive,"Have always loved pandora. Just downloaded it on my tablet. I am slightly less than impressed with they app. It skips to the next song before if finishes they one its playing, meaning it doesn't play the ends of they songs",pandora
Positive,Love Pandora. So nice that it learns what I like. I am now listening to music that is just right for me.,pandora
Positive,i really enjoy Pandora. love the thumbs down option when i very occasionally come across someting not to my liking...but in general i love almost every song i hear.,pandora
Positive,I love Pandora - I can listen to my kind of music in my craft room on my Kindle Fire.,pandora
Positive,Love the music suggestions !,pandora
Positive,Love it. Great app. Get your favorite group to listen to. Listen from anywhere as long as it has wifi. I have it on all my gadgets. Love it.,pandora
